Incident ID,Year,Month,Day,Country Code,Country,Region,District,City,UN,INGO,ICRC,NRCS and IFRC,NNGO,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Nationals detained,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Internationals detained,Total internationals,Total killed,Total wounded,Total kidnapped,Total detained,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Latitude,Longitude,Motive,Actor type,Actor name,Details,Verified,Source
#event+id,#date+year,#date+month,#date+day,#country+code,#country+name+i_en,#adm1+name+i_en,#adm2+name+i_en,#adm3+name+i_en,#affected+UN,#affected+INGO,#affected+ICRC,#affected+IFRC,#affected+NGO,#affected+other,#affected+killed+national,#affected+injured+national,#affected+kidnapped+national,#affected+detained+national,#affected+total+national,#affected+killed+international,#affected+injured+international,#affected+kidnapped+international,#affected+detained+international,#affected+total+international,#affected+total+killed,#affected+total+injured,#affected+total+kidnapped,#affected+total+detained,#affected+total,#affected+total+m,#affected+total+f,#affected+total+i,#event+means+i_en,#event+type+i_en,#loc+type+i_en,#geo+lat,#geo+lon,#x_event_motive,#group+type+i_en,#group+name+i_en,#description+i_en,,
2160,2016,9,5,CD,DR Congo,Haut-Uele,Dungu,"Doruma, between Gangala and Masombo",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,4.724.744,27.676.277,Political,Non-state armed group: Regional,Lord's Resistance Army (LRA),Three INGO staff were shot at by suspected LRA rebels when traveling between Gangala and Masombo. The driver was shot in the shoulder and had to be admitted to a health center in Doruma and later medevac'd to Nyakonde.,Yes,Official Report
2161,2016,9,6,SS,South Sudan,Western Equatoria,Yambio,Yambio,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Individual attack,Home,4.577.569,28.398.784,Unknown,Unknown,Unknown,An INGO national staff member and his family were shot and killed by an armed perpetrator who had broken into their home in Yambio town.,Yes,Focal Point
2164,2016,9,19,SY,Syrian Arab Republic,Aleppo,Jebel Saman,Orem Al Kubra,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Office/compound,36.150.272,36.946.046,Political,Foreign or coalition forces,Russian Syrian Military Coalition,"One NRCS member was killed during an aerial attack. Around twenty civilians were also killed in the attack that took place in Urem al-Kubra, rural Aleppo. Out of the twenty people killed, a total of six were reportedly aid workers (currently verifying information). A humanitarian convoy that was unloading supplies at the NRCS' warehouse was impacted as well with all of the aid supplies reportedly damaged. According to some reports, 18 of 31 convoy trucks were hit in the bombing.",Yes,Media
2262,2016,9,19,SY,Syrian Arab Republic,Aleppo,Aleppo,Al Mashhad,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,2,0,0,Shelling,Combat/Crossfire,Office/compound,361.741.983,3.714.138.732,Political,Unknown,Unknown,"On April 09, 2016 two staff members of a UN implementing partner were critically injured and then died as a result of their injuries due to a shelling attack on their position in Al-Mashhadl.",Yes,Focal Point
2197,2016,9,20,SS,South Sudan,Upper Nile,Maban,Gendrassa,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,Bodily assault,Mob violence,Office/compound,9.889.632,3.341.217,Economic,Aid recipient,Not applicable,One male international staff member was wounded when aid recipients staged a demonstration to protest against delays in food distribution which resulted in the intrusion into an INGO compound. Five INGO staff were slightly wounded but only one required medical attention.,Yes,Official Report
2166,2016,9,21,SY,Syrian Arab Republic,Aleppo,Aleppo,Khan Touman,0,5,0,0,0,0,4,1,0,0,5,0,0,0,0,0,4,1,0,0,5,1,0,4,Aerial bombardment,Combat/Crossfire,Project site,361.175,361.175,Political,Foreign or coalition forces,Russian Syrian Military Coalition,"Four INGO staff members were killed and one critically injured at a medical triage point in Khan Touman, southern Aleppo, when the location was struck by a secondary airstrike. The center and two ambulances were completely destroyed in the attack.",Yes,Official Report
2169,2016,9,21,SS,South Sudan,Warrap,Gogrial West,Alek,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Bodily assault,Individual attack,Unknown,8.532.399,280.991,Unknown,Unknown,Unknown,"A local security guard for an INGO was stabbed to death in a dispute in Alek, Gogrial West. It is currently unknown whether the dispute was personal or whether it occurred in the line of duty.",Yes,Official Report
2207,2016,9,21,SO,Somalia,Galguduud,Cabudwaaq,Cabudwaaq,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,1,0,2,Shooting,Ambush,Road,6.247.407,46.226.018,Economic,Non-state armed group: Unknown,Not applicable,"Two national staff members and their driver were shot and killed while travelling from Balanbal to Cabudwaaq.&nbsp;Reportedly, they were specifically targeted by another clan due to a work dispute.
",Yes,Official Report
2196,2016,9,22,CD,DR Congo,North Kivu,Rutshuru,Kinyandonyi-Rugarama Road,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,Kidnapping,Ambush,Road,-1.101.655,29.212.646,Unknown,Unknown,Unknown,Three INGO national staff members were abducted on the Kinyandonyi-Rugarama road in North Kivu when their vehicle was ambushed by unknown armed assailants.,Yes,Official Report
2445,2016,9,24,SY,Syrian Arab Republic,Aleppo,Aleppo,Atareb,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Public location,36.202.105,3.713.426,Incidental,Foreign or coalition forces,Russian Syrian Military Coalition,One male national aid worker was killed in Aleppo while on the street (it is unknown whether he was walking or driving) by an aerial attack launched by the Syrian state. It is unknown whether he was performing humanitarian activities at the time.,Yes,Focal Point
2168,2016,9,26,SY,Syrian Arab Republic,Aleppo,Aleppo,Aleppo,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Public location,36.202.105,3.713.426,Political,Foreign or coalition forces,Russian Syrian Military Coalition,A national staff member of a local NGO was killed in an airstrike in Aleppo while walking home from work in the afternoon.,Yes,Official Report
2195,2016,9,26,SS,South Sudan,Central Equatoria,Juba,Gudelle,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Individual attack,Home,4.862.715,31.508.446,Unknown,Unknown,Unknown,One national staff member of a UN agency was physically assaulted at his residence in the Gudele area by unknown persons. The motive for the attack is unknown. One of the attackers has been apprehended and handed over to the police. The staff member sustained some injuries and was treated at a clinic.,Yes,Official Report
2272,2016,9,29,SS,South Sudan,Upper Nile,Fashoda,Kodok,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Kidnapping,Unknown,Unknown,9.894.073,32.109.307,Unknown,Non-state armed group: National,Sudan People's Liberation Army-in-Opposition (SPLA-IO),"One national INGO staff member was held by SPLA-IO forces for over 24 hours in Kodok, South Sudan. They were later released and had not been harmed.",Yes,Focal Point
2173,2016,10,1,AF,Afghanistan,Nangarhar,Jalalabad,Jalalabad,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Combat/Crossfire,Home,34.419.849,70.472.943,Incidental,Host state,Afghan Armed Forces,A UN agency national staff member was killed at a family residence in a crossfire which occurred during a search operation by Afghan forces. Further details on the incident are not currently available.,Yes,Official Report
2217,2016,10,6,KE,Kenya,North Eastern,Mandera,Mandera,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,2,Complex attack,Raid,Office/compound,3.935.639,41.855.116,Unknown,Non-state armed group: National,Al Shabaab,"Two INGO aid workers were killed during an attack in Mandera, Kenya. Al-Shabaab was reportedly responsible for the attack even though no group officially claimed responsibility. The initial attack targeted a residential guest house early on Thursday morning. Four other civilians were also killed (not counted here).",Yes,Official Report
2226,2016,10,7,SO,Somalia,Mudug,Gaalkacyo,Gaalkacyo,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Combat/Crossfire,Public location,6.769.239,47.430.611,Incidental,Non-state armed group: Unknown,Not applicable,An INGO local contractor was hit by a stray bullet during clashes between armed forces in Gaalkacyo. He later died in the hospital as a result of his injuries.,Yes,Official Report
2172,2016,10,8,SS,South Sudan,Jonglei,Akobo,Akobo,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,Unknown,Individual attack,Unknown,7.780.485,3.300.291,Incidental,Unaffiliated,Not applicable,A national staff member working for an INGO was reportedly killed in the evening hours. The incident is believed to be a result of a family dispute and not related to the staff member's work for the INGO.,Yes,Official Report
2171,2016,10,9,YE,Yemen,Sana'a,Sana'a,Sana'a,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Public location,15.369.445,44.191.007,Incidental,Foreign or coalition forces,Saudi-led Coalition (SLC),"One off-duty national staff member from the IFRC was among the dead as a result of an attack on a funeral hall by aerial bombardment. Reports say that the Houthi-led government blames the attack on the Saudi-led coalition, something that Saudi Arabia denies. One source from the ICRC stated in a media report that there was more than one airstrike made on the target. The Saudi-led coalition later claimed responsibility.",Yes,Media
2176,2016,10,10,SS,South Sudan,Eastern Equatoria,Budi,Chukudum,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,Unknown,Raid,Office/compound,4.231.669,33.494.397,Unknown,Unknown,Unknown,"Armed men attacked an INGO in Chukudum in Budi county, Eastern Equatorial. One INGO national staff member was killed in the attack.",Yes,Official Report
2934,2016,10,13,CF,Central African Republic,Nana-Grebizi,Kaga-Bandoro,Kaga-Bandoro,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,Shooting,Combat/Crossfire,Public location,7,19.183.333,Incidental,Non-state armed group: National,Ex-Seleka,"One ICRC staff member was reportedly killed during clashes between Ex-Seleka militia and MINUSCA forces in Kaga-Bandoro.
",Pending,ACLED
2177,2016,10,14,SS,South Sudan,Eastern Equatoria,Torit,"Torit-Katire Road, South of Torit",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Ambush,Road,4.403.983,3.257.412,Unknown,Unknown,Unknown,"Gunmen jumped in front of a moving INGO vehicle and shot a number of rounds that hit the front, rear, and passenger's side of the car. Although the driver was able to drive away from the scene, the passenger, a national staff member for an INGO, was fatally shot in the incident. They were driving on the Torit-Katire road, south of Torit town.",Yes,Official Report
2178,2016,10,15,NE,Niger,Tahoua,Abalak,Abalak,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,Kidnapping,Raid,Home,15.464.294,6.2854,Political,Non-state armed group: Regional,Al-Qaeda (affiliated),"Islamic State-linked gunmen, suspected al-Qaeda in the Islamic Maghreb, stormed the house of an American NGO worker in Abalak and kidnapped him. It is reported that he is being transported to Mali. It is believed that this is the first incident where an American has been abducted in Niger, although another failed attempt was made in 1999 on U.S. embassy staff. Two guards were also killed in the attack. In a September 2019 interview the Nigerien President confirmed the kidnapped aid worker is still alive. The aid worker was released on the 20th of March, 2023, with a French journalist who was in captivity in Mali.
",Yes,Media
2179,2016,10,16,SS,South Sudan,Northern Bahr el Ghazal,Aweil West,Aweil,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Individual attack,Public location,8.767.087,27.399.837,Incidental,Unknown,Unknown,"A UN national male staff member was assaulted with metal objects by a group of three men in Aweil town. The assailants had targeted this particular staff member and had asked other civilians to point him out. While the attack does not appear to be the result of the victim being an aid worker, it was ethnically motivated. Other staff members came to his aid and he received medical attention at a clinic for injuries to his face, head, and back.",Yes,Official Report
2180,2016,10,17,SS,South Sudan,Central Equatoria,Juba,Juba,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,2,Bodily assault,Ambush,Road,4.846.295,31.607.173,Economic,Unknown,Unknown,"Two national staff members for a local NGO were hurt during a scuffle with a perpetrator that tried to rob them of their valuables while they were travelling on a boda-boda between Hai Malakal and Munuki in the afternoon. Although their injuries were minor, they did require medical attention at a nearby clinic.",Yes,Official Report
2247,2016,10,25,NE,Niger,Tillaberi,Niamey,Niamey,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Individual attack,Public location,13.511.596,2.125.385,Unknown,Unknown,Unknown,A national INGO staff member was beaten by an iron bar and robbed of his money at Libert,Yes,Focal Point
2181,2016,11,2,AF,Afghanistan,Kabul,Surobi,Uzbin Valley,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,Kidnapping,Unknown,Unknown,3.459.028,69.761.061,Unknown,Unknown,Unknown,Two national staff members for a local NGO were reportedly abducted by gunmen in Uzbin Valley in Kabul province. It is unknown who the perpetrators were and whether they are part of an armed opposition group.,Yes,Official Report
2244,2016,11,4,SS,South Sudan,Central Equatoria,Juba,Juba,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Individual attack,Office/compound,4.859.363,3.157.125,Economic,Unknown,Unknown,One contracted guard for an INGO was beaten and taken to hospital after an armed incursion on the office compound. The perpetrator was trying to break into the finance office. Some cellphones and cash were stolen.,Yes,Focal Point
2182,2016,11,5,SD,Sudan,North Darfur,Al Fasher,Tombasi,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Kidnapping,Raid,Home,13.716.667,23.283.333,Unknown,Unknown,Unknown,"An INGO security guard was abducted, along with two other people (not counted here), from their residence in the Tombasi area of Al Fasher. There is no further information about the perpetrators or their motives.
",Yes,Official Report
2183,2016,11,5,AF,Afghanistan,Kabul,Kabul,Qala-e-Fatullah,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,Kidnapping,Ambush,Road,34.549.399,69.164.563,Economic,Non-state armed group: Unknown,Not applicable,"A female Australian aid worker for an INGO was abducted in the Qala-e-Fatullah area of Kabul. No group has currently claimed responsibility for the kidnapping. The INGO staff member was taken while she was with her driver and it is currently unclear what happened to him.  Update: On Wednesday, 15th March 2017 it was reported that the international aid worker was released on March 14th, 2017.",Yes,Media
2210,2016,11,5,SS,South Sudan,Central Equatoria,Juba,Juba,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Individual attack,Public location,4.859.363,3.157.125,Incidental,Unknown,Unknown,One UN staff member was killed when a gunman opened fire at a club where patrons were watching a football game. Media reports state that the assailant may have been inebriated and initially turned away from the club because he could not pay the entry fee. Other civilians were also killed in the attack (not counted here).,Yes,Official Report
2184,2016,11,8,CF,Central African Republic,Ouham,Bossangoa,Bossangoa,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Ambush,Road,691.944,17.424.316,Unknown,Unknown,Unknown,An INGO male staff member was shot and killed by armed men while he was driving his motorcycle to work.,Yes,Official Report
2186,2016,11,13,SS,South Sudan,Unity,Rubkona,,0,20,0,0,0,0,0,0,19,0,19,0,0,1,0,1,0,0,20,0,20,17,3,0,Kidnapping,Raid,Project site,9.280.151,29.780.241,Political,Non-state armed group: National,Sudan People's Liberation Army-in-Opposition (SPLA-IO),"A total of 20 staff members from three separate INGOs were kidnapped and held by the SPLA-IO in Nhialdu, Rubkona, after clashes with government forces. They were made to walk to Jazeera where they were held. The INGO staff members were extracted by the UN on the 16th of November. One Guinean staff member was also reportedly beaten while he was held captive because he was believed to be a Kenyan national.",Yes,Official Report
2194,2016,11,14,SY,Syrian Arab Republic,,,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shelling,Combat/Crossfire,Office/compound,34.802.075,38.996.815,Unknown,Unknown,Unknown,One NRCS volunteer from Iblib was killed on or around the 14th of December. He was hit by shrapnel from shelling in the area and was in the branch office at the time.,Yes,Focal Point
2190,2016,11,18,YE,Yemen,Taiz,Taiz,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shelling,Combat/Crossfire,Public location,13.577.589,44.017.799,Incidental,Unknown,Unknown,"More than twenty civilians were killed (not counted here), including one aid worker for an INGO, during the shelling of a local market in Taiz. The aid worker was off-duty at the time and was killed by the blast. The motive and perpetrators of this attack are unknown.",Yes,Media
2257,2016,11,19,SY,Syrian Arab Republic,Aleppo,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,Shelling,Combat/Crossfire,Home,36.202.105,3.713.426,Incidental,Foreign or coalition forces,Russian Syrian Military Coalition,"During airstrikes over Aleppo by Syrian coalition forces, one national female aid worker was killed by shelling while she was at home. The building collapsed, trapping her and her child in the rubble. Both died as a result of the attack.",Yes,Focal Point
2268,2016,11,21,SV,El Salvador,Sonsonate,Nahuizalco,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Bodily assault,Individual attack,Public location,13.778.025,-89.740.343,Incidental,Unknown,Unknown,The body of a male INGO volunteer was found in a field close to his residence. He died as a result of stab wounds inflicted by a machete.,Yes,Focal Point
2187,2016,11,23,AF,Afghanistan,Ghowr,Shahrak,Barkhol,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,4,0,0,4,Kidnapping,Ambush,Road,34.183.333,64.616.667,Unknown,Non-state armed group: National,Unknown,Four UN contracted staff members were abducted from two vehicles when they were stopped and diverted in the Barkhol area of Shahrak District by anti-government elements (AGE). The drivers and the vehicles were released; the staff members are still missing.,Yes,Official Report
2188,2016,11,23,AF,Afghanistan,Farah,Farah,Farah,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,Bodily assault,Individual attack,Project site,32.446.464,62.145.413,Unknown,Unknown,Unknown,One UN contracted staff member was stabbed by two armed men in Farah hospital. No arrests have been made regarding this incident.,Yes,Official Report
2189,2016,11,27,SD,Sudan,West Darfur,Ag Geneina,Al Tadamon,3,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,3,0,3,3,0,0,Kidnapping,Ambush,Road,13.447.898,22.464.908,Unknown,Non-state armed group: Unknown,Not applicable,"A vehicle with three UN staff members, two international and one national staff, was stopped by unidentified gunmen in El-Geneina around Al Tadamon. The perpetrators forced the staff into their vehicle and abducted them. All the staff members were released after 23 days in captivity.",Yes,Official Report
